Time,Province,New,Domestic,Overseas inflow,Accumulate
2020-11-24,Jeonbuk,15,14.0,1.0,244
2020-11-25,Jeonbuk,8,8.0,0.0,252
2020-11-26,Jeonbuk,16,16.0,0.0,268
2020-11-27,Jeonbuk,24,24.0,0.0,292
2020-11-28,Jeonbuk,9,9.0,0.0,301
2020-11-29,Jeonbuk,17,17.0,0.0,318
2020-11-30,Jeonbuk,16,16.0,0.0,334
2020-12-01,Jeonbuk,9,9.0,0.0,343
2020-12-02,Jeonbuk,26,26.0,0.0,369
2020-12-03,Jeonbuk,9,7.0,2.0,378
2020-12-04,Jeonbuk,14,13.0,1.0,392
2020-12-05,Jeonbuk,17,17.0,0.0,409
2020-12-06,Jeonbuk,12,11.0,1.0,421
2020-12-07,Jeonbuk,22,21.0,1.0,443
2020-12-08,Jeonbuk,13,13.0,0.0,456
2020-12-09,Jeonbuk,12,12.0,0.0,468
2020-12-10,Jeonbuk,8,8.0,0.0,476
2020-12-11,Jeonbuk,7,7.0,0.0,483
2020-12-12,Jeonbuk,6,5.0,1.0,489
2020-12-13,Jeonbuk,9,8.0,1.0,498
2020-12-14,Jeonbuk,8,8.0,0.0,506
2020-12-15,Jeonbuk,15,13.0,2.0,521
2020-12-16,Jeonbuk,75,75.0,0.0,596
2020-12-17,Jeonbuk,19,18.0,1.0,615
2020-12-18,Jeonbuk,16,12.0,4.0,631
2020-12-19,Jeonbuk,15,13.0,2.0,646
2020-12-20,Jeonbuk,29,29.0,0.0,675
2020-12-21,Jeonbuk,13,11.0,2.0,688
2020-12-22,Jeonbuk,4,4.0,0.0,692
2020-12-23,Jeonbuk,21,20.0,1.0,713
2020-12-24,Jeonbuk,12,12.0,0.0,725
2020-12-25,Jeonbuk,14,12.0,2.0,739
2020-12-26,Jeonbuk,37,37.0,0.0,776
2020-12-27,Jeonbuk,8,7.0,1.0,784
2020-12-28,Jeonbuk,1,1.0,0.0,785
2020-12-29,Jeonbuk,8,7.0,1.0,793
2020-12-30,Jeonbuk,32,32.0,0.0,825
2020-12-31,Jeonbuk,12,11.0,1.0,837
2021-01-01,Jeonbuk,8,8.0,0.0,845
2021-01-02,Jeonbuk,11,11.0,0.0,856
2021-01-03,Jeonbuk,5,5.0,0.0,861
2021-01-04,Jeonbuk,13,9.0,4.0,874
2021-01-05,Jeonbuk,5,4.0,1.0,879
2021-01-06,Jeonbuk,22,22.0,0.0,901
2021-01-07,Jeonbuk,2,2.0,0.0,903
2021-01-08,Jeonbuk,8,7.0,1.0,911
2021-01-09,Jeonbuk,14,13.0,1.0,925
2021-01-10,Jeonbuk,6,6.0,0.0,931
2021-01-11,Jeonbuk,7,6.0,1.0,938
2021-01-12,Jeonbuk,12,11.0,1.0,950
2021-01-13,Jeonbuk,8,7.0,1.0,958
2021-01-14,Jeonbuk,3,3.0,0.0,961
2021-01-15,Jeonbuk,6,6.0,0.0,967
2021-01-16,Jeonbuk,17,17.0,0.0,984
2021-01-17,Jeonbuk,5,5.0,0.0,989
2021-01-18,Jeonbuk,3,3.0,0.0,992
2021-01-19,Jeonbuk,3,2.0,1.0,995
2021-01-20,Jeonbuk,2,2.0,0.0,997
2021-01-21,Jeonbuk,5,4.0,1.0,1002
2021-01-22,Jeonbuk,0,0.0,0.0,1002
2021-01-23,Jeonbuk,7,7.0,0.0,1009
2021-01-24,Jeonbuk,4,3.0,1.0,1013
2021-01-25,Jeonbuk,0,0.0,0.0,1013
2021-01-26,Jeonbuk,1,1.0,0.0,1014
2021-01-27,Jeonbuk,13,11.0,2.0,1027
2021-01-28,Jeonbuk,1,1.0,0.0,1028
2021-01-29,Jeonbuk,6,4.0,2.0,1034
2021-01-30,Jeonbuk,3,3.0,0.0,1037
2021-01-31,Jeonbuk,2,2.0,0.0,1039
2021-02-01,Jeonbuk,3,1.0,2.0,1042
2021-02-02,Jeonbuk,2,2.0,0.0,1044
2021-02-03,Jeonbuk,10,10.0,0.0,1054
2021-02-04,Jeonbuk,1,1.0,0.0,1055
2021-02-05,Jeonbuk,0,0.0,0.0,1055
2021-02-06,Jeonbuk,4,1.0,3.0,1059
2021-02-07,Jeonbuk,0,0.0,0.0,1059
2021-02-08,Jeonbuk,0,0.0,0.0,1059
2021-02-09,Jeonbuk,3,3.0,0.0,1062
2021-02-10,Jeonbuk,2,2.0,0.0,1064
2021-02-11,Jeonbuk,7,7.0,0.0,1071
2021-02-12,Jeonbuk,2,2.0,0.0,1073
2021-02-13,Jeonbuk,5,5.0,0.0,1078
2021-02-14,Jeonbuk,6,5.0,1.0,1084
2021-02-15,Jeonbuk,4,4.0,0.0,1088
2021-02-16,Jeonbuk,5,5.0,0.0,1093
2021-02-17,Jeonbuk,6,6.0,0.0,1099
2021-02-18,Jeonbuk,6,5.0,1.0,1105
2021-02-19,Jeonbuk,3,3.0,0.0,1108
2021-02-20,Jeonbuk,8,8.0,0.0,1116
2021-02-21,Jeonbuk,8,7.0,1.0,1124
2021-02-22,Jeonbuk,4,4.0,0.0,1128
2021-02-23,Jeonbuk,7,7.0,0.0,1135
2021-02-24,Jeonbuk,8,8.0,0.0,1143
2021-02-25,Jeonbuk,5,5.0,0.0,1148
2021-02-26,Jeonbuk,16,15.0,1.0,1164
2021-02-27,Jeonbuk,20,20.0,0.0,1184
2021-02-28,Jeonbuk,7,7.0,0.0,1191
2021-03-01,Jeonbuk,10,10.0,0.0,1201
2021-03-02,Jeonbuk,9,9.0,0.0,1210
2021-03-03,Jeonbuk,5,5.0,0.0,1215
2021-03-04,Jeonbuk,6,6.0,0.0,1221
2021-03-05,Jeonbuk,3,3.0,0.0,1224
2021-03-06,Jeonbuk,4,4.0,0.0,1228
2021-03-07,Jeonbuk,5,5.0,0.0,1233
2021-03-08,Jeonbuk,4,4.0,0.0,1237
2021-03-09,Jeonbuk,8,7.0,1.0,1245
2021-03-10,Jeonbuk,5,5.0,0.0,1250
2021-03-11,Jeonbuk,8,7.0,1.0,1258
2021-03-12,Jeonbuk,4,4.0,0.0,1262
2021-03-13,Jeonbuk,2,2.0,0.0,1264
2021-03-14,Jeonbuk,7,5.0,2.0,1271
2021-03-15,Jeonbuk,5,4.0,1.0,1276
2021-03-16,Jeonbuk,7,6.0,1.0,1283
2021-03-17,Jeonbuk,21,21.0,0.0,1304
2021-03-18,Jeonbuk,15,15.0,0.0,1319
2021-03-19,Jeonbuk,15,15.0,0.0,1334
2021-03-20,Jeonbuk,16,14.0,2.0,1350
2021-03-21,Jeonbuk,11,10.0,1.0,1361
2021-03-22,Jeonbuk,7,7.0,0.0,1368
2021-03-23,Jeonbuk,7,7.0,0.0,1375
2021-03-24,Jeonbuk,5,4.0,1.0,1380
2021-03-25,Jeonbuk,5,4.0,1.0,1385
2021-03-26,Jeonbuk,3,3.0,0.0,1388
2021-03-27,Jeonbuk,5,4.0,1.0,1393
2021-03-28,Jeonbuk,5,5.0,0.0,1398
2021-03-29,Jeonbuk,8,8.0,0.0,1406
2021-03-30,Jeonbuk,25,25.0,0.0,1431
2021-03-31,Jeonbuk,20,20.0,0.0,1451
2021-04-01,Jeonbuk,22,22.0,0.0,1473
2021-04-02,Jeonbuk,15,15.0,0.0,1488
2021-04-03,Jeonbuk,20,20.0,0.0,1508
2021-04-04,Jeonbuk,24,23.0,1.0,1532
2021-04-05,Jeonbuk,16,16.0,0.0,1548
2021-04-06,Jeonbuk,29,29.0,0.0,1577
2021-04-07,Jeonbuk,10,10.0,0.0,1587
2021-04-08,Jeonbuk,24,24.0,0.0,1611
2021-04-09,Jeonbuk,22,22.0,0.0,1633
2021-04-10,Jeonbuk,23,23.0,0.0,1656
2021-04-11,Jeonbuk,40,40.0,0.0,1696
2021-04-12,Jeonbuk,24,24.0,0.0,1720
2021-04-13,Jeonbuk,25,25.0,0.0,1745
2021-04-14,Jeonbuk,11,10.0,1.0,1756
2021-04-15,Jeonbuk,16,15.0,1.0,1772
2021-04-16,Jeonbuk,15,15.0,0.0,1787
2021-04-17,Jeonbuk,16,15.0,1.0,1803
2021-04-18,Jeonbuk,21,21.0,0.0,1824
2021-04-19,Jeonbuk,16,16.0,0.0,1840
2021-04-20,Jeonbuk,3,3.0,0.0,1843
2021-04-21,Jeonbuk,8,8.0,0.0,1851
2021-04-22,Jeonbuk,6,6.0,0.0,1857
2021-04-23,Jeonbuk,9,8.0,1.0,1866
2021-04-24,Jeonbuk,9,6.0,3.0,1875
2021-04-25,Jeonbuk,7,7.0,0.0,1882
2020-04-01,Jeonnam,3,,,12
2020-04-02,Jeonnam,2,,,14
2020-04-03,Jeonnam,1,,,15
2020-04-04,Jeonnam,0,,,15
2020-04-05,Jeonnam,0,,,15
2020-04-06,Jeonnam,0,,,15
2020-04-07,Jeonnam,0,,,15
2020-04-08,Jeonnam,0,,,15
2020-04-09,Jeonnam,0,0.0,0.0,15
2020-04-10,Jeonnam,0,0.0,0.0,15
2020-04-11,Jeonnam,0,0.0,0.0,15
2020-04-12,Jeonnam,0,0.0,0.0,15
2020-04-13,Jeonnam,0,0.0,0.0,15
2020-04-14,Jeonnam,0,0.0,0.0,15
2020-04-15,Jeonnam,0,0.0,0.0,15
2020-04-16,Jeonnam,0,0.0,0.0,15
2020-04-17,Jeonnam,0,0.0,0.0,15
2020-04-18,Jeonnam,0,0.0,0.0,15
2020-04-19,Jeonnam,0,0.0,0.0,15
2020-04-20,Jeonnam,0,0.0,0.0,15
2020-04-21,Jeonnam,0,0.0,0.0,15
2020-04-22,Jeonnam,0,0.0,0.0,15
2020-04-23,Jeonnam,0,0.0,0.0,15
2020-04-24,Jeonnam,0,0.0,0.0,15
2020-04-25,Jeonnam,0,0.0,0.0,15
2020-04-26,Jeonnam,0,0.0,0.0,15
2020-04-27,Jeonnam,0,0.0,0.0,15
2020-04-28,Jeonnam,0,0.0,0.0,15
2020-04-29,Jeonnam,0,0.0,0.0,15
2020-04-30,Jeonnam,0,0.0,0.0,15
2020-05-01,Jeonnam,0,0.0,0.0,15
2020-05-02,Jeonnam,0,0.0,0.0,15
2020-05-03,Jeonnam,0,0.0,0.0,15
2020-05-04,Jeonnam,1,0.0,1.0,16
2020-05-05,Jeonnam,0,0.0,0.0,16
2020-05-06,Jeonnam,0,0.0,0.0,16
2020-05-07,Jeonnam,0,0.0,0.0,16
2020-05-08,Jeonnam,0,0.0,0.0,16
2020-05-09,Jeonnam,0,0.0,0.0,16
2020-05-10,Jeonnam,0,0.0,0.0,16
2020-05-11,Jeonnam,0,0.0,0.0,16
2020-05-12,Jeonnam,0,0.0,0.0,16
2020-05-13,Jeonnam,0,0.0,0.0,16
2020-05-14,Jeonnam,1,0.0,1.0,17
2020-05-15,Jeonnam,1,0.0,1.0,18
2020-05-16,Jeonnam,0,0.0,0.0,18
2020-05-17,Jeonnam,0,0.0,0.0,18
2020-05-18,Jeonnam,0,0.0,0.0,18
2020-05-19,Jeonnam,0,0.0,0.0,18
2020-05-20,Jeonnam,0,0.0,0.0,18
2020-05-21,Jeonnam,0,0.0,0.0,18
2020-05-22,Jeonnam,0,0.0,0.0,18
2020-05-23,Jeonnam,0,0.0,0.0,18
2020-05-24,Jeonnam,0,0.0,0.0,18
2020-05-25,Jeonnam,0,0.0,0.0,18
2020-05-26,Jeonnam,0,0.0,0.0,18
2020-05-27,Jeonnam,0,0.0,0.0,18
2020-05-28,Jeonnam,0,0.0,0.0,18
2020-05-29,Jeonnam,0,0.0,0.0,18
2020-05-30,Jeonnam,1,0.0,1.0,19
2020-05-31,Jeonnam,0,0.0,0.0,19
2020-06-01,Jeonnam,1,0.0,1.0,20
2020-06-02,Jeonnam,0,0.0,0.0,20
2020-06-03,Jeonnam,0,0.0,0.0,20
2020-06-04,Jeonnam,0,0.0,0.0,20
2020-06-05,Jeonnam,0,0.0,0.0,20
2020-06-06,Jeonnam,0,0.0,0.0,20
2020-06-07,Jeonnam,0,0.0,0.0,20
2020-06-08,Jeonnam,0,0.0,0.0,20
2020-06-09,Jeonnam,0,0.0,0.0,20
2020-06-10,Jeonnam,0,0.0,0.0,20
2020-06-11,Jeonnam,0,0.0,0.0,20
2020-06-12,Jeonnam,0,0.0,0.0,20
2020-06-13,Jeonnam,0,0.0,0.0,20
2020-06-14,Jeonnam,0,0.0,0.0,20
2020-06-15,Jeonnam,0,0.0,0.0,20
2020-06-16,Jeonnam,0,0.0,0.0,20
2020-06-17,Jeonnam,0,0.0,0.0,20
2020-06-18,Jeonnam,0,0.0,0.0,20
2020-06-19,Jeonnam,0,0.0,0.0,20
2020-06-20,Jeonnam,0,0.0,0.0,20
2020-06-21,Jeonnam,0,0.0,0.0,20
2020-06-22,Jeonnam,0,0.0,0.0,20
2020-06-23,Jeonnam,0,0.0,0.0,20
2020-06-24,Jeonnam,0,0.0,0.0,20
2020-06-25,Jeonnam,0,0.0,0.0,20
2020-06-26,Jeonnam,0,0.0,0.0,20
2020-06-27,Jeonnam,0,0.0,0.0,20
2020-06-28,Jeonnam,3,3.0,0.0,23
2020-06-29,Jeonnam,1,0.0,1.0,24
2020-06-30,Jeonnam,0,0.0,0.0,24
2020-07-01,Jeonnam,1,0.0,1.0,25
2020-07-02,Jeonnam,0,0.0,0.0,25
2020-07-03,Jeonnam,0,0.0,0.0,25
2020-07-04,Jeonnam,0,0.0,0.0,25
2020-07-05,Jeonnam,0,0.0,0.0,25
2020-07-06,Jeonnam,2,2.0,0.0,27
2020-07-07,Jeonnam,0,0.0,0.0,27
2020-07-08,Jeonnam,1,1.0,0.0,28
2020-07-09,Jeonnam,1,0.0,1.0,29
2020-07-10,Jeonnam,3,2.0,1.0,32
2020-07-11,Jeonnam,0,0.0,0.0,32
2020-07-12,Jeonnam,0,0.0,0.0,32
2020-07-13,Jeonnam,0,0.0,0.0,32
2020-07-14,Jeonnam,0,0.0,0.0,32
2020-07-15,Jeonnam,0,0.0,0.0,32
2020-07-16,Jeonnam,0,0.0,0.0,32
2020-07-17,Jeonnam,0,0.0,0.0,32
2020-07-18,Jeonnam,1,0.0,1.0,33
2020-07-19,Jeonnam,0,0.0,0.0,33
2020-07-20,Jeonnam,2,1.0,1.0,35
2020-07-21,Jeonnam,0,0.0,0.0,35
2020-07-22,Jeonnam,0,0.0,0.0,35
2020-07-23,Jeonnam,0,0.0,0.0,35
2020-07-24,Jeonnam,0,0.0,0.0,35
2020-07-25,Jeonnam,1,0.0,1.0,36
2020-07-26,Jeonnam,0,0.0,0.0,36
2020-07-27,Jeonnam,0,0.0,0.0,36
2020-07-28,Jeonnam,2,0.0,2.0,38
2020-07-29,Jeonnam,0,0.0,0.0,38
2020-07-30,Jeonnam,0,0.0,0.0,38
2020-07-31,Jeonnam,0,0.0,0.0,38
2020-08-01,Jeonnam,0,0.0,0.0,38
2020-08-02,Jeonnam,0,0.0,0.0,38
2020-08-03,Jeonnam,0,0.0,0.0,38
2020-08-04,Jeonnam,1,0.0,1.0,39
2020-08-05,Jeonnam,0,0.0,0.0,39
2020-08-06,Jeonnam,2,1.0,1.0,41
2020-08-07,Jeonnam,0,0.0,0.0,41
2020-08-08,Jeonnam,0,0.0,0.0,41
2020-08-09,Jeonnam,0,0.0,0.0,41
2020-08-10,Jeonnam,1,0.0,1.0,42
2020-08-11,Jeonnam,0,0.0,0.0,42
2020-08-12,Jeonnam,0,0.0,0.0,42
2020-08-13,Jeonnam,0,0.0,0.0,42
2020-08-14,Jeonnam,0,0.0,0.0,42
2020-08-15,Jeonnam,0,0.0,0.0,42
2020-08-16,Jeonnam,0,0.0,0.0,42
2020-08-17,Jeonnam,0,0.0,0.0,42
2020-08-18,Jeonnam,0,0.0,0.0,42
2020-08-19,Jeonnam,2,2.0,0.0,44
2020-08-20,Jeonnam,3,2.0,1.0,47
2020-08-21,Jeonnam,6,6.0,0.0,53
2020-08-22,Jeonnam,7,7.0,0.0,60
2020-08-23,Jeonnam,14,14.0,0.0,74
2020-08-24,Jeonnam,7,7.0,0.0,81
2020-08-25,Jeonnam,1,1.0,0.0,82
2020-08-26,Jeonnam,13,12.0,1.0,95
2020-08-27,Jeonnam,13,13.0,0.0,108
2020-08-28,Jeonnam,12,12.0,0.0,120
2020-08-29,Jeonnam,9,9.0,0.0,129
2020-08-30,Jeonnam,8,8.0,0.0,137
2020-08-31,Jeonnam,5,5.0,0.0,142
2020-09-01,Jeonnam,4,4.0,0.0,146
2020-09-02,Jeonnam,3,3.0,0.0,149
2020-09-03,Jeonnam,6,5.0,1.0,155
2020-09-04,Jeonnam,1,1.0,0.0,156
2020-09-05,Jeonnam,0,0.0,0.0,156
2020-09-06,Jeonnam,3,0.0,3.0,159
2020-09-07,Jeonnam,0,0.0,0.0,159
2020-09-08,Jeonnam,1,0.0,1.0,160
2020-09-09,Jeonnam,1,1.0,0.0,161
2020-09-10,Jeonnam,2,1.0,1.0,163
2020-09-11,Jeonnam,2,2.0,0.0,165
2020-09-12,Jeonnam,1,0.0,1.0,166
2020-09-13,Jeonnam,0,0.0,0.0,166
2020-09-14,Jeonnam,0,0.0,0.0,166
2020-09-15,Jeonnam,0,0.0,0.0,166
2020-09-16,Jeonnam,0,0.0,0.0,166
2020-09-17,Jeonnam,1,0.0,1.0,167
2020-09-18,Jeonnam,0,0.0,0.0,167
2020-09-19,Jeonnam,0,0.0,0.0,167
2020-09-20,Jeonnam,0,0.0,0.0,167
2020-09-21,Jeonnam,0,0.0,0.0,167
2020-09-22,Jeonnam,0,0.0,0.0,167
2020-09-23,Jeonnam,0,0.0,0.0,167
2020-09-24,Jeonnam,1,0.0,1.0,168
2020-09-25,Jeonnam,0,0.0,0.0,168
2020-09-26,Jeonnam,0,0.0,0.0,168
2020-09-27,Jeonnam,1,0.0,1.0,169
2020-09-28,Jeonnam,0,0.0,0.0,169
2020-09-29,Jeonnam,0,0.0,0.0,169
2020-09-30,Jeonnam,0,0.0,0.0,169
2020-10-01,Jeonnam,1,1.0,0.0,170
2020-10-02,Jeonnam,0,0.0,0.0,170
2020-10-03,Jeonnam,3,0.0,3.0,173
2020-10-04,Jeonnam,0,0.0,0.0,173
2020-10-05,Jeonnam,0,0.0,0.0,173
2020-10-06,Jeonnam,0,0.0,0.0,173
2020-10-07,Jeonnam,0,0.0,0.0,173
2020-10-08,Jeonnam,0,0.0,0.0,173
2020-10-09,Jeonnam,1,1.0,0.0,174
2020-10-10,Jeonnam,2,1.0,1.0,176
2020-10-11,Jeonnam,0,0.0,0.0,176
2020-10-12,Jeonnam,0,0.0,0.0,176
2020-10-13,Jeonnam,0,0.0,0.0,176
2020-10-14,Jeonnam,0,0.0,0.0,176
2020-10-15,Jeonnam,0,0.0,0.0,176
2020-10-16,Jeonnam,0,0.0,0.0,176
2020-10-17,Jeonnam,1,0.0,1.0,177
2020-10-18,Jeonnam,0,0.0,0.0,177
2020-10-19,Jeonnam,0,0.0,0.0,177
2020-10-20,Jeonnam,0,0.0,0.0,177
2020-10-21,Jeonnam,1,0.0,1.0,178
2020-10-22,Jeonnam,0,0.0,0.0,178
2020-10-23,Jeonnam,1,1.0,0.0,179
2020-10-24,Jeonnam,2,0.0,2.0,181
2020-10-25,Jeonnam,0,0.0,0.0,181
2020-10-26,Jeonnam,0,0.0,0.0,181
2020-10-27,Jeonnam,3,2.0,1.0,184
2020-10-28,Jeonnam,0,0.0,0.0,184
2020-10-29,Jeonnam,0,0.0,0.0,184
2020-10-30,Jeonnam,1,1.0,0.0,185
2020-10-31,Jeonnam,0,0.0,0.0,185
2020-11-01,Jeonnam,3,3.0,0.0,188
2020-11-02,Jeonnam,2,2.0,0.0,190
2020-11-03,Jeonnam,0,0.0,0.0,190
2020-11-04,Jeonnam,0,0.0,0.0,190
2020-11-05,Jeonnam,0,0.0,0.0,190
2020-11-06,Jeonnam,0,0.0,0.0,190
2020-11-07,Jeonnam,0,0.0,0.0,190
2020-11-08,Jeonnam,4,3.0,1.0,194
2020-11-09,Jeonnam,2,2.0,0.0,196
2020-11-10,Jeonnam,2,2.0,0.0,198
2020-11-11,Jeonnam,1,0.0,1.0,199
2020-11-12,Jeonnam,8,8.0,0.0,207
2020-11-13,Jeonnam,9,9.0,0.0,216
2020-11-14,Jeonnam,13,13.0,0.0,229
2020-11-15,Jeonnam,9,8.0,1.0,238
2020-11-16,Jeonnam,10,10.0,0.0,248
2020-11-17,Jeonnam,16,16.0,0.0,264
2020-11-18,Jeonnam,15,15.0,0.0,279
2020-11-19,Jeonnam,28,27.0,1.0,307
2020-11-20,Jeonnam,14,14.0,0.0,321
2020-11-21,Jeonnam,19,18.0,1.0,340
2020-11-22,Jeonnam,13,13.0,0.0,353
2020-11-23,Jeonnam,5,5.0,0.0,358
2020-11-24,Jeonnam,7,7.0,0.0,365
2020-11-25,Jeonnam,8,8.0,0.0,373
2020-11-26,Jeonnam,9,9.0,0.0,382
2020-11-27,Jeonnam,11,10.0,1.0,393
2020-11-28,Jeonnam,7,7.0,0.0,400
2020-11-29,Jeonnam,20,20.0,0.0,420
2020-11-30,Jeonnam,4,3.0,1.0,424
2020-12-01,Jeonnam,2,2.0,0.0,426
2020-12-02,Jeonnam,1,1.0,0.0,427
2020-12-03,Jeonnam,2,2.0,0.0,429
2020-12-04,Jeonnam,3,3.0,0.0,432
2020-12-05,Jeonnam,4,4.0,0.0,436
2020-12-06,Jeonnam,8,8.0,0.0,444
2020-12-07,Jeonnam,3,2.0,1.0,447
2020-12-08,Jeonnam,7,7.0,0.0,454
2020-12-09,Jeonnam,2,2.0,0.0,456
2020-12-10,Jeonnam,5,5.0,0.0,461
2020-12-11,Jeonnam,4,4.0,0.0,465
2020-12-12,Jeonnam,8,8.0,0.0,473
2020-12-13,Jeonnam,6,5.0,1.0,479
2020-12-14,Jeonnam,1,1.0,0.0,480
2020-12-15,Jeonnam,1,1.0,0.0,481
2020-12-16,Jeonnam,4,4.0,0.0,485
2020-12-17,Jeonnam,0,0.0,0.0,485
2020-12-18,Jeonnam,5,5.0,0.0,490
2020-12-19,Jeonnam,5,5.0,0.0,495
2020-12-20,Jeonnam,4,4.0,0.0,499
2020-12-21,Jeonnam,9,8.0,1.0,508
2020-12-22,Jeonnam,5,4.0,1.0,513
2020-12-23,Jeonnam,12,12.0,0.0,525
2020-12-24,Jeonnam,2,2.0,0.0,527
2020-12-25,Jeonnam,5,4.0,1.0,532
2020-12-26,Jeonnam,6,6.0,0.0,538
2020-12-27,Jeonnam,5,5.0,0.0,543
2020-12-28,Jeonnam,7,7.0,0.0,550
2020-12-29,Jeonnam,4,4.0,0.0,554
2020-12-30,Jeonnam,1,0.0,1.0,555
2020-12-31,Jeonnam,5,5.0,0.0,560
2021-01-01,Jeonnam,6,6.0,0.0,566
2021-01-02,Jeonnam,11,9.0,2.0,577
2021-01-03,Jeonnam,12,12.0,0.0,589
2021-01-04,Jeonnam,3,3.0,0.0,592
2021-01-05,Jeonnam,4,4.0,0.0,596
2021-01-06,Jeonnam,1,1.0,0.0,597
2021-01-07,Jeonnam,1,0.0,1.0,598
2021-01-08,Jeonnam,0,0.0,0.0,598
2021-01-09,Jeonnam,5,5.0,0.0,603
2021-01-10,Jeonnam,4,3.0,1.0,607
2021-01-11,Jeonnam,3,3.0,0.0,610
2021-01-12,Jeonnam,2,2.0,0.0,612
2021-01-13,Jeonnam,0,0.0,0.0,612
2021-01-14,Jeonnam,6,6.0,0.0,618
2021-01-15,Jeonnam,14,14.0,0.0,632
2021-01-16,Jeonnam,13,13.0,0.0,644
2021-01-17,Jeonnam,15,15.0,0.0,659
2021-01-18,Jeonnam,4,4.0,0.0,663
2021-01-19,Jeonnam,6,6.0,0.0,669
2021-01-20,Jeonnam,9,9.0,0.0,678
2021-01-21,Jeonnam,14,14.0,0.0,692
2021-01-22,Jeonnam,7,7.0,0.0,699
2021-01-23,Jeonnam,10,9.0,1.0,709
2021-01-24,Jeonnam,1,1.0,0.0,710
2021-01-25,Jeonnam,3,3.0,0.0,713
2021-01-26,Jeonnam,9,9.0,0.0,722
2021-01-27,Jeonnam,12,12.0,0.0,734
2021-01-28,Jeonnam,8,8.0,0.0,742
2021-01-29,Jeonnam,5,5.0,0.0,747
2021-01-30,Jeonnam,1,1.0,0.0,748
2021-01-31,Jeonnam,1,1.0,0.0,749
2021-02-01,Jeonnam,1,0.0,1.0,750
2021-02-02,Jeonnam,3,2.0,1.0,753
2021-02-03,Jeonnam,6,6.0,0.0,759
2021-02-04,Jeonnam,2,2.0,0.0,761
2021-02-05,Jeonnam,0,0.0,0.0,761
2021-02-06,Jeonnam,1,1.0,0.0,762
2021-02-07,Jeonnam,4,4.0,0.0,766
2021-02-08,Jeonnam,0,0.0,0.0,766
2021-02-09,Jeonnam,0,0.0,0.0,766
2021-02-10,Jeonnam,2,1.0,1.0,768
2021-02-11,Jeonnam,0,0.0,0.0,768
2021-02-12,Jeonnam,4,4.0,0.0,772
2021-02-13,Jeonnam,0,0.0,0.0,772
2021-02-14,Jeonnam,2,1.0,1.0,774
2021-02-15,Jeonnam,5,4.0,1.0,779
2021-02-16,Jeonnam,2,2.0,0.0,781
2021-02-17,Jeonnam,15,15.0,0.0,796
2021-02-18,Jeonnam,4,4.0,0.0,800
2021-02-19,Jeonnam,10,10.0,0.0,810
2021-02-20,Jeonnam,10,10.0,0.0,820
2021-02-21,Jeonnam,8,8.0,0.0,828
2021-02-22,Jeonnam,3,3.0,0.0,831
2021-02-23,Jeonnam,6,6.0,0.0,837
2021-02-24,Jeonnam,1,1.0,0.0,838
2021-02-25,Jeonnam,11,11.0,0.0,849
2021-02-26,Jeonnam,5,5.0,0.0,854
2021-02-27,Jeonnam,5,4.0,1.0,859
2021-02-28,Jeonnam,0,0.0,0.0,859
2021-03-01,Jeonnam,2,2.0,0.0,861
2021-03-02,Jeonnam,7,7.0,0.0,868
2021-03-03,Jeonnam,3,3.0,0.0,871
2021-03-04,Jeonnam,1,1.0,0.0,872
2021-03-05,Jeonnam,0,0.0,0.0,872
2021-03-06,Jeonnam,3,3.0,0.0,875
2021-03-07,Jeonnam,6,6.0,0.0,881
2021-03-08,Jeonnam,6,6.0,0.0,887
2021-03-09,Jeonnam,3,2.0,1.0,890
2021-03-10,Jeonnam,3,3.0,0.0,893
2021-03-11,Jeonnam,3,3.0,0.0,896
2021-03-12,Jeonnam,4,4.0,0.0,900
2021-03-13,Jeonnam,1,1.0,0.0,901
2021-03-14,Jeonnam,2,2.0,0.0,903
2021-03-15,Jeonnam,1,0.0,1.0,904
2021-03-16,Jeonnam,1,1.0,0.0,905
2021-03-17,Jeonnam,0,0.0,0.0,905
2021-03-18,Jeonnam,0,0.0,0.0,905
2021-03-19,Jeonnam,0,0.0,0.0,905
2021-03-20,Jeonnam,0,0.0,0.0,905
2021-03-21,Jeonnam,0,0.0,0.0,905
2021-03-22,Jeonnam,2,2.0,0.0,907
2021-03-23,Jeonnam,1,1.0,0.0,908
2021-03-24,Jeonnam,0,0.0,0.0,908
2021-03-25,Jeonnam,1,1.0,0.0,909
2021-03-26,Jeonnam,2,2.0,0.0,911
2021-03-27,Jeonnam,0,0.0,0.0,911
2021-03-28,Jeonnam,1,0.0,1.0,912
2021-03-29,Jeonnam,1,0.0,1.0,913
2021-03-30,Jeonnam,0,0.0,0.0,913
2021-03-31,Jeonnam,0,0.0,0.0,913
2021-04-01,Jeonnam,1,1.0,0.0,914
2021-04-02,Jeonnam,1,1.0,0.0,915
2021-04-03,Jeonnam,1,1.0,0.0,916
2021-04-04,Jeonnam,1,1.0,0.0,917
2021-04-05,Jeonnam,5,3.0,2.0,922
2021-04-06,Jeonnam,15,15.0,0.0,937
2021-04-07,Jeonnam,7,7.0,0.0,944
2021-04-08,Jeonnam,1,1.0,0.0,945
2021-04-09,Jeonnam,11,9.0,2.0,956
2021-04-10,Jeonnam,7,7.0,0.0,963
2021-04-11,Jeonnam,6,6.0,0.0,969
